session_id,noise_level,log_format,num_lines,failure_cause,affected_service,severity,recommended_action,evidence_lines
sess_04634,low,json_like,6,database_query_failure,database-service,high,check_database_query,"[3, 4, 5]"
sess_04635,medium,plain,8,authentication_token_expired,auth-service,high,rotate_or_check_credentials,"[4, 5, 6]"
sess_04636,low,plain,6,inventory_out_of_sync,inventory-service,high,sync_inventory_and_retry,"[3, 4, 5]"
sess_04637,low,json_like,6,configuration_error,checkout-service,high,rollback_or_fix_configuration,"[3, 4, 5]"
sess_04638,high,mixed,10,inventory_out_of_sync,inventory-service,medium,sync_inventory_and_retry,"[5, 6, 7]"
sess_04639,none,mixed,4,resource_exhaustion,checkout-service,high,scale_resource_or_restart_service,"[1, 2, 3, 4]"
sess_04640,low,plain,7,database_connection_pool_exhaustion,database-service,high,scale_database_pool,"[3, 4, 5, 6]"
sess_04641,medium,mixed,8,configuration_error,checkout-service,critical,rollback_or_fix_configuration,"[4, 5, 6]"
sess_04642,high,mixed,10,database_query_failure,database-service,medium,check_database_query,"[5, 6, 7]"
sess_04643,medium,json_like,9,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[4, 5, 6, 7]"
sess_04644,high,plain,10,message_queue_backlog,queue-service,medium,scale_queue_consumers,"[5, 6, 7]"
sess_04645,high,mixed,10,deployment_regression,checkout-service,critical,rollback_deployment,"[5, 6, 7]"
sess_04646,high,mixed,11,database_connection_pool_exhaustion,database-service,high,scale_database_pool,"[5, 6, 7, 8]"
sess_04647,medium,mixed,8,inventory_out_of_sync,inventory-service,high,sync_inventory_and_retry,"[4, 5, 6]"
sess_04648,none,json_like,4,deployment_regression,checkout-service,critical,rollback_deployment,"[2, 3, 4]"
sess_04649,none,json_like,4,deployment_regression,checkout-service,high,rollback_deployment,"[2, 3, 4]"
sess_04650,none,mixed,5,database_connection_pool_exhaustion,database-service,high,scale_database_pool,"[2, 3, 4, 5]"
sess_04651,high,plain,11,payment_gateway_timeout,payment-service,critical,check_payment_gateway_and_retry,"[5, 6, 7, 8]"
sess_04652,medium,mixed,8,inventory_out_of_sync,inventory-service,high,sync_inventory_and_retry,"[4, 5, 6]"
sess_04653,medium,json_like,8,authentication_token_expired,auth-service,medium,rotate_or_check_credentials,"[4, 5, 6]"
sess_04654,medium,plain,8,deployment_regression,checkout-service,critical,rollback_deployment,"[4, 5, 6]"
sess_04655,medium,mixed,8,resource_exhaustion,checkout-service,high,scale_resource_or_restart_service,"[3, 4, 5, 6]"
sess_04656,none,plain,5,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[2, 3, 4, 5]"
sess_04657,medium,plain,8,message_queue_backlog,queue-service,high,scale_queue_consumers,"[4, 5, 6]"
sess_04658,low,plain,6,deployment_regression,checkout-service,critical,rollback_deployment,"[3, 4, 5]"
sess_04659,high,mixed,11,payment_gateway_timeout,payment-service,critical,check_payment_gateway_and_retry,"[5, 6, 7, 8]"
sess_04660,high,plain,11,database_connection_pool_exhaustion,database-service,critical,scale_database_pool,"[5, 6, 7, 8]"
sess_04661,low,mixed,6,configuration_error,checkout-service,high,rollback_or_fix_configuration,"[3, 4, 5]"
sess_04662,medium,json_like,8,configuration_error,checkout-service,critical,rollback_or_fix_configuration,"[4, 5, 6]"
sess_04663,none,mixed,5,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[2, 3, 4, 5]"
sess_04664,low,json_like,6,authentication_token_expired,auth-service,high,rotate_or_check_credentials,"[3, 4, 5]"
sess_04665,none,plain,5,database_connection_pool_exhaustion,database-service,high,scale_database_pool,"[2, 3, 4, 5]"
sess_04666,medium,mixed,9,database_connection_pool_exhaustion,database-service,high,scale_database_pool,"[4, 5, 6, 7]"
sess_04667,high,mixed,10,database_query_failure,database-service,medium,check_database_query,"[5, 6, 7]"
sess_04668,low,json_like,6,authentication_token_expired,auth-service,high,rotate_or_check_credentials,"[3, 4, 5]"
sess_04669,medium,mixed,8,deployment_regression,checkout-service,high,rollback_deployment,"[4, 5, 6]"
sess_04670,low,plain,6,database_query_failure,database-service,high,check_database_query,"[3, 4, 5]"
sess_04671,high,plain,10,configuration_error,checkout-service,critical,rollback_or_fix_configuration,"[5, 6, 7]"
sess_04672,medium,plain,8,inventory_out_of_sync,inventory-service,medium,sync_inventory_and_retry,"[4, 5, 6]"
sess_04673,none,mixed,4,message_queue_backlog,queue-service,high,scale_queue_consumers,"[2, 3, 4]"
sess_04674,medium,plain,8,resource_exhaustion,checkout-service,high,scale_resource_or_restart_service,"[3, 4, 5, 6]"
sess_04675,high,plain,10,authentication_token_expired,auth-service,high,rotate_or_check_credentials,"[5, 6, 7]"
sess_04676,low,plain,6,deployment_regression,checkout-service,high,rollback_deployment,"[3, 4, 5]"
sess_04677,high,plain,10,deployment_regression,checkout-service,high,rollback_deployment,"[5, 6, 7]"
sess_04678,high,plain,10,resource_exhaustion,checkout-service,high,scale_resource_or_restart_service,"[4, 5, 6, 7]"
sess_04679,high,plain,10,inventory_out_of_sync,inventory-service,medium,sync_inventory_and_retry,"[5, 6, 7]"
sess_04680,high,json_like,10,database_query_failure,database-service,medium,check_database_query,"[5, 6, 7]"
sess_04681,none,json_like,4,configuration_error,checkout-service,high,rollback_or_fix_configuration,"[2, 3, 4]"
sess_04682,medium,json_like,8,configuration_error,checkout-service,critical,rollback_or_fix_configuration,"[4, 5, 6]"
sess_04683,high,mixed,10,configuration_error,checkout-service,critical,rollback_or_fix_configuration,"[5, 6, 7]"
sess_04684,low,json_like,6,normal_no_issue,gateway-service,low,no_action_monitor,"[2, 4, 5]"
sess_04685,medium,mixed,8,deployment_regression,checkout-service,critical,rollback_deployment,"[4, 5, 6]"
sess_04686,medium,json_like,8,message_queue_backlog,queue-service,high,scale_queue_consumers,"[4, 5, 6]"
sess_04687,medium,plain,8,configuration_error,checkout-service,high,rollback_or_fix_configuration,"[4, 5, 6]"
sess_04688,none,mixed,5,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[2, 3, 4, 5]"
sess_04689,medium,mixed,8,inventory_out_of_sync,inventory-service,high,sync_inventory_and_retry,"[4, 5, 6]"
sess_04690,high,json_like,10,resource_exhaustion,checkout-service,high,scale_resource_or_restart_service,"[4, 5, 6, 7]"
sess_04691,high,json_like,10,database_query_failure,database-service,high,check_database_query,"[5, 6, 7]"
sess_04692,medium,mixed,8,authentication_token_expired,auth-service,high,rotate_or_check_credentials,"[4, 5, 6]"
sess_04693,high,mixed,10,normal_no_issue,gateway-service,low,no_action_monitor,"[4, 6, 7]"
sess_04694,high,json_like,10,normal_no_issue,gateway-service,low,no_action_monitor,"[4, 6, 7]"
sess_04695,medium,mixed,9,database_connection_pool_exhaustion,database-service,critical,scale_database_pool,"[4, 5, 6, 7]"
sess_04696,medium,mixed,8,authentication_token_expired,auth-service,medium,rotate_or_check_credentials,"[4, 5, 6]"
sess_04697,medium,json_like,8,normal_no_issue,gateway-service,low,no_action_monitor,"[3, 5, 6]"
sess_04698,medium,mixed,8,message_queue_backlog,queue-service,medium,scale_queue_consumers,"[4, 5, 6]"
sess_04699,medium,json_like,8,authentication_token_expired,auth-service,high,rotate_or_check_credentials,"[4, 5, 6]"
sess_04700,high,json_like,10,database_query_failure,database-service,high,check_database_query,"[5, 6, 7]"
sess_04701,low,json_like,7,payment_gateway_timeout,payment-service,critical,check_payment_gateway_and_retry,"[3, 4, 5, 6]"
sess_04702,medium,json_like,8,database_query_failure,database-service,medium,check_database_query,"[4, 5, 6]"
sess_04703,none,plain,5,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[2, 3, 4, 5]"
sess_04704,medium,json_like,9,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[4, 5, 6, 7]"
sess_04705,high,plain,10,resource_exhaustion,checkout-service,critical,scale_resource_or_restart_service,"[4, 5, 6, 7]"
sess_04706,low,mixed,6,authentication_token_expired,auth-service,high,rotate_or_check_credentials,"[3, 4, 5]"
sess_04707,medium,json_like,8,deployment_regression,checkout-service,critical,rollback_deployment,"[4, 5, 6]"
sess_04708,none,mixed,5,database_connection_pool_exhaustion,database-service,critical,scale_database_pool,"[2, 3, 4, 5]"
sess_04709,high,plain,10,inventory_out_of_sync,inventory-service,medium,sync_inventory_and_retry,"[5, 6, 7]"
sess_04710,high,json_like,11,database_connection_pool_exhaustion,database-service,critical,scale_database_pool,"[5, 6, 7, 8]"
sess_04711,medium,mixed,8,inventory_out_of_sync,inventory-service,medium,sync_inventory_and_retry,"[4, 5, 6]"
sess_04712,medium,plain,8,resource_exhaustion,checkout-service,critical,scale_resource_or_restart_service,"[3, 4, 5, 6]"
sess_04713,medium,mixed,8,authentication_token_expired,auth-service,high,rotate_or_check_credentials,"[4, 5, 6]"
sess_04714,medium,plain,8,resource_exhaustion,checkout-service,high,scale_resource_or_restart_service,"[3, 4, 5, 6]"
sess_04715,none,json_like,4,authentication_token_expired,auth-service,medium,rotate_or_check_credentials,"[2, 3, 4]"
sess_04716,high,mixed,10,deployment_regression,checkout-service,critical,rollback_deployment,"[5, 6, 7]"
sess_04717,medium,plain,9,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[4, 5, 6, 7]"
sess_04718,high,plain,10,message_queue_backlog,queue-service,high,scale_queue_consumers,"[5, 6, 7]"
sess_04719,high,json_like,10,inventory_out_of_sync,inventory-service,medium,sync_inventory_and_retry,"[5, 6, 7]"
sess_04720,low,plain,6,inventory_out_of_sync,inventory-service,high,sync_inventory_and_retry,"[3, 4, 5]"
sess_04721,medium,plain,8,authentication_token_expired,auth-service,medium,rotate_or_check_credentials,"[4, 5, 6]"
sess_04722,low,json_like,6,deployment_regression,checkout-service,critical,rollback_deployment,"[3, 4, 5]"
sess_04723,high,plain,10,normal_no_issue,gateway-service,low,no_action_monitor,"[4, 6, 7]"
sess_04724,medium,json_like,8,configuration_error,checkout-service,high,rollback_or_fix_configuration,"[4, 5, 6]"
sess_04725,medium,plain,8,message_queue_backlog,queue-service,high,scale_queue_consumers,"[4, 5, 6]"
sess_04726,medium,json_like,8,configuration_error,checkout-service,high,rollback_or_fix_configuration,"[4, 5, 6]"
sess_04727,high,plain,10,authentication_token_expired,auth-service,high,rotate_or_check_credentials,"[5, 6, 7]"
sess_04728,none,plain,5,payment_gateway_timeout,payment-service,critical,check_payment_gateway_and_retry,"[2, 3, 4, 5]"
sess_04729,low,plain,6,normal_no_issue,gateway-service,low,no_action_monitor,"[2, 4, 5]"
sess_04730,medium,plain,8,normal_no_issue,gateway-service,low,no_action_monitor,"[3, 5, 6]"
sess_04731,medium,plain,8,database_query_failure,database-service,high,check_database_query,"[4, 5, 6]"
sess_04732,medium,mixed,8,deployment_regression,checkout-service,critical,rollback_deployment,"[4, 5, 6]"
sess_04733,medium,mixed,8,authentication_token_expired,auth-service,high,rotate_or_check_credentials,"[4, 5, 6]"
sess_04734,medium,json_like,8,configuration_error,checkout-service,high,rollback_or_fix_configuration,"[4, 5, 6]"
sess_04735,high,mixed,10,database_query_failure,database-service,high,check_database_query,"[5, 6, 7]"
sess_04736,medium,json_like,8,database_query_failure,database-service,high,check_database_query,"[4, 5, 6]"
sess_04737,low,json_like,7,database_connection_pool_exhaustion,database-service,critical,scale_database_pool,"[3, 4, 5, 6]"
sess_04738,medium,mixed,8,authentication_token_expired,auth-service,high,rotate_or_check_credentials,"[4, 5, 6]"
sess_04739,medium,json_like,9,database_connection_pool_exhaustion,database-service,high,scale_database_pool,"[4, 5, 6, 7]"
sess_04740,medium,json_like,8,inventory_out_of_sync,inventory-service,high,sync_inventory_and_retry,"[4, 5, 6]"
sess_04741,medium,json_like,8,deployment_regression,checkout-service,critical,rollback_deployment,"[4, 5, 6]"
sess_04742,high,mixed,11,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[5, 6, 7, 8]"
sess_04743,medium,mixed,8,database_query_failure,database-service,high,check_database_query,"[4, 5, 6]"
sess_04744,medium,mixed,8,configuration_error,checkout-service,critical,rollback_or_fix_configuration,"[4, 5, 6]"
sess_04745,low,mixed,7,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[3, 4, 5, 6]"
sess_04746,high,plain,10,authentication_token_expired,auth-service,medium,rotate_or_check_credentials,"[5, 6, 7]"
sess_04747,high,mixed,11,database_connection_pool_exhaustion,database-service,high,scale_database_pool,"[5, 6, 7, 8]"
sess_04748,high,mixed,10,inventory_out_of_sync,inventory-service,high,sync_inventory_and_retry,"[5, 6, 7]"
sess_04749,low,plain,6,normal_no_issue,gateway-service,low,no_action_monitor,"[2, 4, 5]"
sess_04750,none,plain,4,resource_exhaustion,checkout-service,high,scale_resource_or_restart_service,"[1, 2, 3, 4]"
sess_04751,medium,plain,9,database_connection_pool_exhaustion,database-service,critical,scale_database_pool,"[4, 5, 6, 7]"
sess_04752,medium,plain,8,authentication_token_expired,auth-service,medium,rotate_or_check_credentials,"[4, 5, 6]"
sess_04753,low,json_like,6,configuration_error,checkout-service,critical,rollback_or_fix_configuration,"[3, 4, 5]"
sess_04754,none,json_like,4,database_query_failure,database-service,high,check_database_query,"[2, 3, 4]"
sess_04755,none,json_like,4,resource_exhaustion,checkout-service,critical,scale_resource_or_restart_service,"[1, 2, 3, 4]"
sess_04756,medium,mixed,8,inventory_out_of_sync,inventory-service,high,sync_inventory_and_retry,"[4, 5, 6]"
sess_04757,medium,json_like,9,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[4, 5, 6, 7]"
sess_04758,high,json_like,11,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[5, 6, 7, 8]"
sess_04759,medium,mixed,8,normal_no_issue,gateway-service,low,no_action_monitor,"[3, 5, 6]"
sess_04760,none,plain,4,resource_exhaustion,checkout-service,high,scale_resource_or_restart_service,"[1, 2, 3, 4]"
sess_04761,low,json_like,7,payment_gateway_timeout,payment-service,critical,check_payment_gateway_and_retry,"[3, 4, 5, 6]"
sess_04762,high,json_like,10,configuration_error,checkout-service,critical,rollback_or_fix_configuration,"[5, 6, 7]"
sess_04763,low,plain,7,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[3, 4, 5, 6]"
sess_04764,low,mixed,6,message_queue_backlog,queue-service,medium,scale_queue_consumers,"[3, 4, 5]"
sess_04765,medium,mixed,9,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[4, 5, 6, 7]"
sess_04766,high,plain,10,inventory_out_of_sync,inventory-service,high,sync_inventory_and_retry,"[5, 6, 7]"
sess_04767,low,mixed,7,database_connection_pool_exhaustion,database-service,high,scale_database_pool,"[3, 4, 5, 6]"
sess_04768,low,mixed,6,normal_no_issue,gateway-service,low,no_action_monitor,"[2, 4, 5]"
sess_04769,low,json_like,6,message_queue_backlog,queue-service,medium,scale_queue_consumers,"[3, 4, 5]"
sess_04770,medium,plain,8,normal_no_issue,gateway-service,low,no_action_monitor,"[3, 5, 6]"
sess_04771,medium,plain,8,message_queue_backlog,queue-service,medium,scale_queue_consumers,"[4, 5, 6]"
sess_04772,high,mixed,10,resource_exhaustion,checkout-service,critical,scale_resource_or_restart_service,"[4, 5, 6, 7]"
sess_04773,medium,plain,8,resource_exhaustion,checkout-service,high,scale_resource_or_restart_service,"[3, 4, 5, 6]"
sess_04774,medium,mixed,8,database_query_failure,database-service,high,check_database_query,"[4, 5, 6]"
sess_04775,medium,mixed,8,authentication_token_expired,auth-service,high,rotate_or_check_credentials,"[4, 5, 6]"
sess_04776,medium,json_like,9,database_connection_pool_exhaustion,database-service,critical,scale_database_pool,"[4, 5, 6, 7]"
sess_04777,medium,plain,9,database_connection_pool_exhaustion,database-service,critical,scale_database_pool,"[4, 5, 6, 7]"
sess_04778,low,plain,7,database_connection_pool_exhaustion,database-service,critical,scale_database_pool,"[3, 4, 5, 6]"
sess_04779,medium,json_like,8,message_queue_backlog,queue-service,high,scale_queue_consumers,"[4, 5, 6]"
sess_04780,medium,json_like,8,normal_no_issue,gateway-service,low,no_action_monitor,"[3, 5, 6]"
sess_04781,none,json_like,4,message_queue_backlog,queue-service,high,scale_queue_consumers,"[2, 3, 4]"
sess_04782,none,json_like,5,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[2, 3, 4, 5]"
sess_04783,medium,plain,8,database_query_failure,database-service,medium,check_database_query,"[4, 5, 6]"
sess_04784,high,mixed,10,message_queue_backlog,queue-service,medium,scale_queue_consumers,"[5, 6, 7]"
sess_04785,low,plain,6,deployment_regression,checkout-service,critical,rollback_deployment,"[3, 4, 5]"
