session_id,noise_level,log_length,evidence_count,failure_cause,affected_service,severity,recommended_action,evidence_lines
sess_04316,medium,8,3,external_api_failure,payment-service,medium,inspect_network_dependency,"[4, 7, 8]"
sess_04317,high,9,3,configuration_error,checkout-service,critical,rollback_deployment,"[4, 6, 8]"
sess_04318,low,8,3,external_api_failure,payment-service,medium,inspect_network_dependency,"[4, 6, 8]"
sess_04319,medium,7,2,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[4, 7]"
sess_04320,medium,7,2,message_queue_backlog,message-queue,medium,scale_resource,"[3, 5]"
sess_04321,medium,9,3,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[3, 5, 7]"
sess_04322,none,7,3,external_api_failure,payment-service,medium,inspect_network_dependency,"[3, 5, 7]"
sess_04323,high,10,3,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[4, 7, 10]"
sess_04324,low,7,3,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[3, 5, 7]"
sess_04325,medium,8,3,external_api_failure,payment-service,medium,inspect_network_dependency,"[3, 6, 8]"
sess_04326,medium,8,3,database_query_failure,database,medium,escalate_to_database_team,"[3, 5, 6]"
sess_04327,low,6,3,authentication_failure,auth-service,medium,rotate_or_check_credentials,"[3, 5, 6]"
sess_04328,low,7,3,external_api_failure,payment-service,high,inspect_network_dependency,"[4, 6, 7]"
sess_04329,medium,10,3,message_queue_backlog,message-queue,high,scale_resource,"[3, 5, 8]"
sess_04330,high,7,2,normal_no_issue,gateway,low,no_action_monitor,"[4, 7]"
sess_04331,medium,10,3,database_query_failure,database,medium,escalate_to_database_team,"[4, 7, 9]"
sess_04332,low,7,3,database_connection_pool_exhaustion,database,critical,scale_resource,"[3, 5, 7]"
sess_04333,low,8,3,external_api_failure,payment-service,medium,inspect_network_dependency,"[4, 6, 8]"
sess_04334,medium,10,3,resource_exhaustion,payment-service,high,scale_resource,"[3, 4, 7]"
sess_04335,low,6,3,configuration_error,checkout-service,high,rollback_deployment,"[3, 4, 6]"
sess_04336,low,8,3,deployment_regression,checkout-service,high,rollback_deployment,"[4, 6, 8]"
sess_04337,low,6,3,normal_no_issue,gateway,low,no_action_monitor,"[4, 5, 6]"
sess_04338,none,7,3,normal_no_issue,gateway,low,no_action_monitor,"[4, 6, 7]"
sess_04339,medium,10,3,network_timeout,gateway,medium,inspect_network_dependency,"[4, 6, 9]"
sess_04340,medium,8,3,external_api_failure,payment-service,high,inspect_network_dependency,"[4, 5, 6]"
sess_04341,low,7,3,message_queue_backlog,message-queue,high,scale_resource,"[4, 5, 7]"
sess_04342,none,6,3,database_connection_pool_exhaustion,database,high,scale_resource,"[4, 5, 6]"
sess_04343,low,8,3,configuration_error,checkout-service,critical,rollback_deployment,"[4, 6, 8]"
sess_04344,medium,9,3,external_api_failure,payment-service,high,inspect_network_dependency,"[4, 7, 9]"
sess_04345,low,7,3,message_queue_backlog,message-queue,high,scale_resource,"[4, 5, 7]"
sess_04346,none,7,2,database_connection_pool_exhaustion,database,critical,scale_resource,"[4, 6]"
sess_04347,high,9,3,normal_no_issue,gateway,low,no_action_monitor,"[3, 4, 7]"
sess_04348,medium,10,3,inventory_out_of_sync,inventory-service,high,reconcile_inventory_state,"[4, 6, 9]"
sess_04349,high,8,3,normal_no_issue,gateway,low,no_action_monitor,"[4, 5, 8]"
sess_04350,medium,8,2,database_query_failure,database,high,escalate_to_database_team,"[4, 6]"
sess_04351,medium,7,2,network_timeout,gateway,high,inspect_network_dependency,"[4, 6]"
sess_04352,low,7,3,inventory_out_of_sync,inventory-service,high,reconcile_inventory_state,"[3, 5, 7]"
sess_04353,medium,9,3,configuration_error,checkout-service,low,rollback_deployment,"[4, 6, 8]"
sess_04354,low,7,3,network_timeout,gateway,medium,inspect_network_dependency,"[4, 5, 7]"
sess_04355,medium,10,3,deployment_regression,checkout-service,high,rollback_deployment,"[4, 7, 8]"
sess_04356,medium,11,3,database_query_failure,database,medium,escalate_to_database_team,"[4, 7, 10]"
sess_04357,none,5,3,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[3, 4, 5]"
sess_04358,low,7,3,normal_no_issue,gateway,low,no_action_monitor,"[3, 5, 7]"
sess_04359,low,8,3,resource_exhaustion,payment-service,critical,scale_resource,"[4, 6, 8]"
sess_04360,medium,8,3,database_connection_pool_exhaustion,database,critical,scale_resource,"[3, 6, 7]"
sess_04361,medium,9,3,message_queue_backlog,message-queue,medium,scale_resource,"[3, 6, 7]"
sess_04362,medium,10,3,configuration_error,checkout-service,high,rollback_deployment,"[4, 7, 9]"
sess_04363,none,7,2,message_queue_backlog,message-queue,medium,scale_resource,"[4, 6]"
sess_04364,medium,10,3,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[3, 6, 8]"
sess_04365,low,8,3,configuration_error,checkout-service,high,rollback_deployment,"[4, 6, 8]"
sess_04366,low,7,3,message_queue_backlog,message-queue,high,scale_resource,"[4, 5, 7]"
sess_04367,medium,11,3,database_query_failure,database,medium,escalate_to_database_team,"[4, 6, 8]"
sess_04368,medium,7,2,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[4, 6]"
sess_04369,none,8,3,external_api_failure,payment-service,high,inspect_network_dependency,"[4, 6, 8]"
sess_04370,low,6,3,message_queue_backlog,message-queue,medium,scale_resource,"[4, 5, 6]"
sess_04371,none,7,3,authentication_failure,auth-service,medium,rotate_or_check_credentials,"[3, 5, 7]"
sess_04372,low,5,3,database_connection_pool_exhaustion,database,critical,scale_resource,"[3, 4, 5]"
sess_04373,low,7,3,deployment_regression,checkout-service,critical,rollback_deployment,"[3, 5, 7]"
sess_04374,medium,8,3,resource_exhaustion,payment-service,high,scale_resource,"[4, 5, 8]"
sess_04375,medium,8,3,resource_exhaustion,payment-service,high,scale_resource,"[3, 5, 6]"
sess_04376,low,5,3,message_queue_backlog,message-queue,high,scale_resource,"[3, 4, 5]"
sess_04377,none,8,3,database_query_failure,database,high,escalate_to_database_team,"[4, 6, 8]"
sess_04378,medium,9,3,external_api_failure,payment-service,medium,inspect_network_dependency,"[3, 5, 7]"
sess_04379,medium,11,3,inventory_out_of_sync,inventory-service,high,reconcile_inventory_state,"[4, 7, 10]"
sess_04380,high,11,3,inventory_out_of_sync,inventory-service,high,reconcile_inventory_state,"[4, 6, 8]"
sess_04381,low,7,3,configuration_error,checkout-service,critical,rollback_deployment,"[4, 6, 7]"
sess_04382,medium,8,2,authentication_failure,auth-service,medium,rotate_or_check_credentials,"[4, 7]"
sess_04383,none,5,3,resource_exhaustion,payment-service,critical,scale_resource,"[3, 4, 5]"
sess_04384,medium,10,3,authentication_failure,auth-service,medium,rotate_or_check_credentials,"[4, 6, 9]"
sess_04385,high,7,3,network_timeout,gateway,medium,inspect_network_dependency,"[4, 6, 7]"
sess_04386,low,7,3,network_timeout,gateway,medium,inspect_network_dependency,"[4, 6, 7]"
sess_04387,medium,7,2,inventory_out_of_sync,inventory-service,high,reconcile_inventory_state,"[4, 7]"
sess_04388,low,6,3,normal_no_issue,gateway,low,no_action_monitor,"[3, 5, 6]"
sess_04389,medium,10,3,database_query_failure,database,medium,escalate_to_database_team,"[4, 7, 9]"
sess_04390,none,7,3,inventory_out_of_sync,inventory-service,medium,reconcile_inventory_state,"[4, 6, 7]"
sess_04391,low,7,3,inventory_out_of_sync,inventory-service,high,reconcile_inventory_state,"[4, 5, 7]"
sess_04392,medium,11,3,database_connection_pool_exhaustion,database,critical,scale_resource,"[4, 7, 10]"
sess_04393,low,7,3,database_query_failure,database,low,escalate_to_database_team,"[4, 5, 7]"
sess_04394,none,7,3,database_query_failure,database,high,escalate_to_database_team,"[3, 5, 7]"
sess_04395,high,8,3,database_connection_pool_exhaustion,database,critical,scale_resource,"[4, 5, 6]"
sess_04396,high,10,3,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[3, 4, 6]"
sess_04397,none,5,3,database_connection_pool_exhaustion,database,high,scale_resource,"[3, 4, 5]"
sess_04398,none,7,3,database_connection_pool_exhaustion,database,critical,scale_resource,"[4, 5, 7]"
sess_04399,medium,9,3,authentication_failure,auth-service,medium,rotate_or_check_credentials,"[4, 5, 7]"
sess_04400,medium,8,3,inventory_out_of_sync,inventory-service,critical,reconcile_inventory_state,"[4, 6, 8]"
sess_04401,low,5,3,configuration_error,checkout-service,critical,rollback_deployment,"[3, 4, 5]"
sess_04402,medium,8,3,configuration_error,checkout-service,critical,rollback_deployment,"[3, 5, 8]"
sess_04403,medium,9,3,resource_exhaustion,payment-service,high,scale_resource,"[4, 6, 8]"
sess_04404,low,6,3,resource_exhaustion,payment-service,critical,scale_resource,"[4, 5, 6]"
sess_04405,none,6,3,configuration_error,checkout-service,high,rollback_deployment,"[3, 5, 6]"
sess_04406,medium,9,3,deployment_regression,checkout-service,high,rollback_deployment,"[4, 7, 9]"
sess_04407,low,8,3,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[4, 6, 8]"
sess_04408,low,7,3,inventory_out_of_sync,inventory-service,medium,reconcile_inventory_state,"[4, 6, 7]"
sess_04409,low,7,3,authentication_failure,auth-service,high,rotate_or_check_credentials,"[4, 5, 7]"
sess_04410,low,6,3,message_queue_backlog,message-queue,high,scale_resource,"[3, 5, 6]"
sess_04411,low,6,3,configuration_error,checkout-service,high,rollback_deployment,"[3, 5, 6]"
sess_04412,high,8,3,authentication_failure,auth-service,medium,rotate_or_check_credentials,"[3, 5, 7]"
sess_04413,low,6,3,deployment_regression,checkout-service,critical,rollback_deployment,"[3, 4, 6]"
sess_04414,none,6,3,authentication_failure,auth-service,high,rotate_or_check_credentials,"[3, 4, 6]"
sess_04415,medium,9,3,configuration_error,checkout-service,high,rollback_deployment,"[3, 4, 6]"
sess_04416,medium,10,3,deployment_regression,checkout-service,critical,rollback_deployment,"[4, 5, 8]"
sess_04417,high,11,3,normal_no_issue,gateway,low,no_action_monitor,"[3, 8, 10]"
sess_04418,low,6,3,configuration_error,checkout-service,critical,rollback_deployment,"[3, 5, 6]"
sess_04419,medium,9,3,configuration_error,checkout-service,critical,rollback_deployment,"[4, 6, 7]"
sess_04420,low,5,3,message_queue_backlog,message-queue,medium,scale_resource,"[3, 4, 5]"
sess_04421,none,7,3,inventory_out_of_sync,inventory-service,high,reconcile_inventory_state,"[4, 6, 7]"
sess_04422,none,8,3,configuration_error,checkout-service,high,rollback_deployment,"[4, 6, 8]"
sess_04423,medium,9,3,authentication_failure,auth-service,high,rotate_or_check_credentials,"[4, 6, 9]"
sess_04424,medium,8,3,database_query_failure,database,high,escalate_to_database_team,"[3, 5, 8]"
sess_04425,medium,8,3,inventory_out_of_sync,inventory-service,medium,reconcile_inventory_state,"[3, 5, 8]"
sess_04426,low,7,3,resource_exhaustion,payment-service,high,scale_resource,"[3, 5, 7]"
sess_04427,none,6,3,configuration_error,checkout-service,critical,rollback_deployment,"[3, 4, 6]"
sess_04428,high,9,3,authentication_failure,auth-service,medium,rotate_or_check_credentials,"[4, 5, 9]"
sess_04429,none,8,3,database_connection_pool_exhaustion,database,high,scale_resource,"[4, 6, 8]"
sess_04430,low,7,3,external_api_failure,payment-service,medium,inspect_network_dependency,"[4, 5, 7]"
sess_04431,low,6,3,configuration_error,checkout-service,critical,rollback_deployment,"[3, 5, 6]"
sess_04432,low,6,3,resource_exhaustion,payment-service,critical,scale_resource,"[3, 5, 6]"
sess_04433,high,11,3,database_query_failure,database,medium,escalate_to_database_team,"[3, 6, 8]"
sess_04434,low,8,3,deployment_regression,checkout-service,high,rollback_deployment,"[4, 6, 8]"
sess_04435,medium,8,3,inventory_out_of_sync,inventory-service,high,reconcile_inventory_state,"[4, 6, 8]"
sess_04436,medium,8,2,database_query_failure,database,critical,escalate_to_database_team,"[3, 6]"
sess_04437,low,8,3,resource_exhaustion,payment-service,high,scale_resource,"[4, 6, 8]"
sess_04438,medium,10,3,external_api_failure,payment-service,medium,inspect_network_dependency,"[4, 5, 7]"
sess_04439,medium,11,3,resource_exhaustion,payment-service,critical,scale_resource,"[4, 7, 8]"
sess_04440,high,7,2,database_query_failure,database,medium,escalate_to_database_team,"[3, 6]"
sess_04441,low,6,3,authentication_failure,auth-service,medium,rotate_or_check_credentials,"[3, 5, 6]"
sess_04442,low,6,3,authentication_failure,auth-service,critical,rotate_or_check_credentials,"[3, 5, 6]"
sess_04443,low,8,3,network_timeout,gateway,medium,inspect_network_dependency,"[4, 6, 8]"
sess_04444,none,8,3,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[4, 6, 8]"
sess_04445,high,11,3,normal_no_issue,gateway,low,no_action_monitor,"[3, 5, 8]"
sess_04446,high,7,2,normal_no_issue,gateway,low,no_action_monitor,"[3, 5]"
sess_04447,medium,10,3,resource_exhaustion,payment-service,high,scale_resource,"[4, 7, 9]"
sess_04448,medium,9,3,external_api_failure,payment-service,high,inspect_network_dependency,"[3, 5, 7]"
sess_04449,high,9,2,configuration_error,checkout-service,high,rollback_deployment,"[3, 9]"
sess_04450,medium,8,3,network_timeout,gateway,medium,inspect_network_dependency,"[3, 4, 7]"
sess_04451,low,8,3,external_api_failure,payment-service,high,inspect_network_dependency,"[4, 6, 8]"
sess_04452,low,7,3,deployment_regression,checkout-service,critical,rollback_deployment,"[4, 5, 7]"
sess_04453,medium,10,3,resource_exhaustion,payment-service,high,scale_resource,"[4, 6, 8]"
sess_04454,medium,9,3,deployment_regression,checkout-service,critical,rollback_deployment,"[4, 6, 9]"
sess_04455,medium,11,3,deployment_regression,checkout-service,critical,rollback_deployment,"[4, 6, 8]"
sess_04456,medium,9,3,payment_gateway_timeout,payment-service,medium,check_payment_gateway_and_retry,"[4, 6, 7]"
sess_04457,none,7,3,network_timeout,gateway,medium,inspect_network_dependency,"[4, 5, 7]"
sess_04458,medium,10,3,external_api_failure,payment-service,medium,inspect_network_dependency,"[4, 6, 8]"
sess_04459,medium,8,3,deployment_regression,checkout-service,high,rollback_deployment,"[3, 5, 7]"
sess_04460,low,5,3,external_api_failure,payment-service,high,inspect_network_dependency,"[3, 4, 5]"
sess_04461,high,11,3,configuration_error,checkout-service,high,rollback_deployment,"[3, 5, 7]"
sess_04462,medium,7,2,resource_exhaustion,payment-service,critical,scale_resource,"[3, 6]"
sess_04463,low,7,3,normal_no_issue,gateway,low,no_action_monitor,"[4, 5, 7]"
sess_04464,high,11,3,database_query_failure,database,high,escalate_to_database_team,"[3, 6, 8]"
sess_04465,low,7,3,deployment_regression,checkout-service,critical,rollback_deployment,"[3, 5, 7]"
sess_04466,low,7,3,deployment_regression,checkout-service,high,rollback_deployment,"[3, 5, 7]"
sess_04467,none,8,3,message_queue_backlog,message-queue,medium,scale_resource,"[4, 6, 8]"
sess_04468,medium,8,2,deployment_regression,checkout-service,high,rollback_deployment,"[4, 7]"
sess_04469,high,8,3,deployment_regression,checkout-service,critical,rollback_deployment,"[3, 5, 6]"
sess_04470,none,8,3,external_api_failure,payment-service,high,inspect_network_dependency,"[4, 6, 8]"
sess_04471,low,7,3,normal_no_issue,gateway,low,no_action_monitor,"[4, 6, 7]"
sess_04472,none,8,3,payment_gateway_timeout,payment-service,high,check_payment_gateway_and_retry,"[4, 6, 8]"
sess_04473,high,9,3,deployment_regression,checkout-service,critical,rollback_deployment,"[4, 7, 9]"
sess_04474,low,7,2,database_connection_pool_exhaustion,database,high,scale_resource,"[4, 6]"
sess_04475,low,7,3,inventory_out_of_sync,inventory-service,high,reconcile_inventory_state,"[3, 5, 7]"
sess_04476,none,8,3,normal_no_issue,gateway,low,no_action_monitor,"[4, 6, 8]"
sess_04477,low,6,3,external_api_failure,payment-service,high,inspect_network_dependency,"[4, 5, 6]"
sess_04478,none,8,3,message_queue_backlog,message-queue,high,scale_resource,"[4, 6, 8]"
sess_04479,high,7,3,message_queue_backlog,message-queue,medium,scale_resource,"[3, 5, 7]"
sess_04480,medium,10,3,inventory_out_of_sync,inventory-service,high,reconcile_inventory_state,"[3, 6, 9]"
sess_04481,medium,8,3,network_timeout,gateway,high,inspect_network_dependency,"[4, 6, 7]"
sess_04482,low,8,3,resource_exhaustion,payment-service,critical,scale_resource,"[4, 6, 8]"
sess_04483,low,7,3,message_queue_backlog,message-queue,high,scale_resource,"[4, 5, 7]"
sess_04484,low,6,3,configuration_error,checkout-service,critical,rollback_deployment,"[4, 5, 6]"
sess_04485,high,9,3,message_queue_backlog,message-queue,high,scale_resource,"[4, 5, 6]"
sess_04486,low,6,3,configuration_error,checkout-service,high,rollback_deployment,"[3, 5, 6]"
sess_04487,high,7,3,authentication_failure,auth-service,medium,rotate_or_check_credentials,"[3, 4, 6]"
sess_04488,medium,10,3,inventory_out_of_sync,inventory-service,high,reconcile_inventory_state,"[3, 6, 8]"
sess_04489,medium,10,3,configuration_error,checkout-service,critical,rollback_deployment,"[4, 6, 9]"
sess_04490,medium,10,3,deployment_regression,checkout-service,critical,rollback_deployment,"[4, 6, 9]"
sess_04491,low,6,3,database_connection_pool_exhaustion,database,high,scale_resource,"[3, 4, 6]"
sess_04492,high,7,2,authentication_failure,auth-service,high,rotate_or_check_credentials,"[5, 7]"
sess_04493,medium,7,2,database_connection_pool_exhaustion,database,critical,scale_resource,"[4, 6]"
sess_04494,low,6,3,message_queue_backlog,message-queue,high,scale_resource,"[3, 4, 6]"
sess_04495,low,6,3,external_api_failure,payment-service,medium,inspect_network_dependency,"[3, 4, 6]"
sess_04496,medium,11,3,resource_exhaustion,payment-service,critical,scale_resource,"[4, 6, 9]"
